stream,take,num,dt,sec,id,imgURL,imgFile,episode,priority,sz,typ,p,accx,accy,accz,magx,magy,magz,red,green,blue,lum,tem,g,lat,lon,latitude longitude,locInterpolated,heading,speed,distance,alt,gs,herr,verr,exp,gain,rbal,gbal,bbal,xor,yor,zor,stags,tags,lat_smooth,lon_smooth,lat_lon_smooth,heading_smooth
2,g1_a2_t3,491,2013-12-17T08:13:23+0100,1148,B00000544_21I558_20131217_081323,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_491.jpg,g1_a2_sml_491.jpg,,1,4014,2,1,-0.281,-0.716,-0.023,0.106,-0.298,-0.136,36941,51167,46460,65535,29.4,2,-33.98808,151.23041,-33.98808 151.23041,0,250,0.65,9.81,33.6,2.1,11.24,1.54,1,1.25,1.781,1,1.156,82.941,-90.19,35.303,0,,-33.98816667,151.2303733,-33.9881666667 151.230373333,218
2,g1_a2_t3,496,2013-12-17T08:14:21+0100,1206,B00000549_21I558_20131217_081421,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_496.jpg,g1_a2_sml_496.jpg,,1,4014,2,1,-0.143,-0.715,-0.104,0.068,-0.327,-0.146,37250,52493,48221,65535,27.7,2,-33.98839,151.23011,-33.98839 151.23011,0,184,1.53,12.27,35.8,0.8,8.71,1.42,1,1.25,1.875,1,1.125,78.531,-90.99,0.5346,0,,-33.98832333,151.2302067,-33.9883233333 151.230206667,184
2,g1_a2_t3,497,2013-12-17T08:14:29+0100,1214,B00000550_21I558_20131217_081429,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_497.jpg,g1_a2_sml_497.jpg,,1,4014,2,1,0.068,-0.895,0.112,-0.021,-0.325,-0.2,43736,60147,54075,65535,27.7,2,-33.9885,151.2301,-33.98850 151.23010,0,185,1.12,8.94,36.5,1.2,8.34,1.46,1,1.25,1.875,1,1.125,77.809,-90.63,354.82,0,,-33.98849,151.2301,-33.98849 151.2301,185
2,g1_a2_t3,498,2013-12-17T08:14:37+0100,1222,B00000551_21I558_20131217_081437,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_498.jpg,g1_a2_sml_498.jpg,,1,4014,2,1,-0.054,-1.021,0.286,-0.093,-0.313,-0.239,53344,65535,54568,65535,27.7,2,-33.98858,151.23009,-33.98858 151.23009,0,180,0.86,7.78,36.2,0.7,8.83,1.51,1,1.25,1.875,1,1.156,80.227,-90.06,347.12,0,,-33.98857667,151.2300933,-33.9885766667 151.230093333,180
2,g1_a2_t3,499,2013-12-17T08:14:46+0100,1231,B00000552_21I558_20131217_081446,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_499.jpg,g1_a2_sml_499.jpg,,1,4014,2,1,-0.172,-1.295,0.3,-0.096,-0.315,-0.232,48661,63219,54184,65535,27.7,2,-33.98865,151.23009,-33.98865 151.23009,0,164,0.86,6.92,37.3,0.9,9.03,1.53,1,1.31,1.875,1,1.156,82.442,-91.49,342.96,0,,-33.98864667,151.2300967,-33.9886466667 151.230096667,164
2,g1_a2_t3,500,2013-12-17T08:14:54+0100,1239,B00000553_21I558_20131217_081454,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_500.jpg,g1_a2_sml_500.jpg,,1,4014,2,1,0.306,-0.661,0.008,-0.067,-0.335,-0.136,33795,47678,44299,65535,26.8,2,-33.98871,151.23011,-33.98871 151.23011,0,145,0.58,8.11,36.3,0.6,8.31,1.57,1,1.25,1.875,1,1.156,76.225,-86.72,335.81,0,,-33.98871,151.23012,-33.98871 151.23012,145
2,g1_a2_t3,501,2013-12-17T08:15:08+0100,1253,B00000554_21I558_20131217_081502,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_501.jpg,g1_a2_sml_501.jpg,,1,4014,2,1,-0.33,-1.051,0.151,-0.059,-0.325,-0.204,48585,63639,54869,65535,26.8,2,-33.98877,151.23016,-33.98877 151.23016,0,164,1.92,17.3,35.7,1.7,9.58,1.62,1,1.25,1.875,1,1.156,79.08,-88.78,333.38,0,,-33.98886333,151.2301667,-33.9888633333 151.230166667,170
2,g1_a2_t3,505,2013-12-17T08:15:43+0100,1288,B00000558_21I558_20131217_081543,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_505.jpg,g1_a2_sml_505.jpg,,1,4014,2,1,-0.146,-1.059,0.301,-0.06,-0.329,-0.202,40699,56571,51319,65535,26.8,2,-33.98911,151.23023,-33.98911 151.23023,0,0,0.49,4.45,34.1,0.5,10.9,1.66,1,1.25,1.969,1,1.063,82.374,-89.35,339.98,0,,-33.98897667,151.2302233,-33.9889766667 151.230223333,34
2,g1_a2_t3,508,2013-12-17T08:16:12+0100,1317,B00000561_21I558_20131217_081612,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_508.jpg,g1_a2_sml_508.jpg,,1,4014,2,1,-0.043,-0.998,-0.018,-0.115,-0.305,-0.265,25151,34253,31235,65535,27.6,2,-33.98905,151.23028,-33.98905 151.23028,0,301,0.77,10.77,33.4,0.3,12.29,1.77,4,1.25,1.969,1,1.219,91.22,-95.34,342.67,0,,-33.9891,151.23025,-33.9891 151.23025,200
2,g1_a2_t3,514,2013-12-17T08:17:20+0100,1385,B00000567_21I558_20131217_081720,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_514.jpg,g1_a2_sml_514.jpg,,1,4014,2,1,-0.014,-1.008,-0.016,-0.094,-0.307,-0.262,34085,36116,26095,65535,27.6,2,-33.98914,151.23024,-33.98914 151.23024,0,324,1.06,9.55,35.5,0.3,32.06,1.86,2,1.25,1.969,1,1.125,91.732,-95.01,344.27,0,,-33.98907667,151.2303367,-33.9890766667 151.230336667,64
2,g1_a2_t3,519,2013-12-17T08:18:16+0100,1441,B00000572_21I558_20131217_081810,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_519.jpg,g1_a2_sml_519.jpg,,1,4014,2,1,0.298,-0.773,-0.232,-0.142,-0.309,-0.033,44366,55664,49381,65535,27.6,2,-33.98904,151.23049,-33.98904 151.23049,0,96,0.73,10.2,30.4,0.9,8.89,1.89,1,1.25,1.969,1,1.094,81.288,-89.61,293.86,0,,-33.98907667,151.2304433,-33.9890766667 151.230443333,96
2,g1_a2_t3,520,2013-12-17T08:18:30+0100,1455,B00000573_21I558_20131217_081824,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_520.jpg,g1_a2_sml_520.jpg,,1,4014,2,1,0.483,-1.195,-0.737,-0.176,-0.297,-0.039,43281,56153,48576,65535,27.6,2,-33.98905,151.2306,-33.98905 151.23060,0,61,0.83,11.57,32.2,1,16.3,1.79,1,1.25,1.969,1,1.063,78.882,-91.35,297.9,0,,-33.98903,151.2306,-33.98903 151.2306,61
2,g1_a2_t3,521,2013-12-17T08:18:44+0100,1469,B00000574_21I558_20131217_081838,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_521.jpg,g1_a2_sml_521.jpg,,1,4014,2,1,-0.009,-1.007,0.123,-0.1,-0.326,-0.182,37908,46668,37971,65535,27.6,2,-33.989,151.23071,-33.98900 151.23071,0,98,1.13,15.83,33.2,0.5,12.28,1.74,1,1.25,1.969,1,1.063,83.819,-89.97,306.45,0,,-33.98908,151.2308867,-33.98908 151.230886667,109
2,g1_a2_t3,526,2013-12-17T08:19:38+0100,1523,B00000579_21I558_20131217_081938,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_526.jpg,g1_a2_sml_526.jpg,,1,4014,2,1,0.052,-1.029,1.31,-0.163,-0.313,-0.141,32453,38990,34974,65535,27.6,2,-33.98919,151.23135,-33.98919 151.23135,0,238,0.24,2.15,33.9,0.3,8.34,1.74,1,1.25,1.969,1,1.094,77.884,-89.63,314.37,0,,-33.98915,151.23118,-33.98915 151.23118,123
2,g1_a2_t3,528,2013-12-17T08:19:56+0100,1541,B00000581_21I558_20131217_081956,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_528.jpg,g1_a2_sml_528.jpg,,1,4014,2,1,-0.125,-0.703,-0.094,-0.188,-0.303,-0.087,36016,48830,44658,65535,27.6,2,-33.98926,151.23148,-33.98926 151.23148,0,78,0.54,11.28,32.9,1.1,7.86,1.83,1,1.25,2,1,1.156,82.549,-90.4,304.91,0,,-33.98923,151.2314767,-33.98923 151.231476667,78
2,g1_a2_t3,529,2013-12-17T08:20:17+0100,1562,B00000582_21I558_20131217_082011,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_529.jpg,g1_a2_sml_529.jpg,,1,4014,2,1,0.065,-0.919,0.296,-0.176,-0.309,-0.115,41197,50604,41414,65535,27.6,2,-33.98924,151.2316,-33.98924 151.23160,0,87,3.08,27.68,35.2,1.1,13.54,1.83,1,1.25,2,1,1.094,78.171,-92.17,310.66,0,,-33.98926,151.2317033,-33.98926 151.231703333,96
2,g1_a2_t3,531,2013-12-17T08:20:35+0100,1580,B00000584_21I558_20131217_082035,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_531.jpg,g1_a2_sml_531.jpg,,1,4014,2,1,0.031,-0.71,0.116,-0.183,-0.293,-0.033,46780,58770,48564,65535,27.6,2,-33.98928,151.23203,-33.98928 151.23203,0,96,0.64,10.2,35.7,0.5,12.64,1.95,1,1.25,2.031,1,1.188,83.451,-90.07,291.25,0,,-33.98927333,151.2319267,-33.9892733333 151.231926667,101
2,g1_a2_t3,534,2013-12-17T08:21:09+0100,1614,B00000587_21I558_20131217_082109,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_534.jpg,g1_a2_sml_534.jpg,,1,4014,2,1,0.071,-0.84,0.086,-0.145,-0.321,-0.154,40188,53437,47857,65535,27.6,2,-33.9893,151.23215,-33.98930 151.23215,0,182,2.23,20.04,39.9,0.7,10.43,1.88,1,1.25,1.938,1,1.188,79.311,-90.59,110.89,0,,-33.98934667,151.2321233,-33.9893466667 151.232123333,168
2,g1_a2_t3,536,2013-12-17T08:21:27+0100,1632,B00000589_21I558_20131217_082127,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_536.jpg,g1_a2_sml_536.jpg,,1,4014,2,1,0.031,-1.313,-0.009,-0.11,-0.312,-0.004,60610,65535,57026,65535,27.6,2,-33.98946,151.23219,-33.98946 151.23219,0,51,1.18,10.65,38.1,0.9,16.55,1.99,1,1.25,1.938,1,1.156,80.027,-90.18,276.43,0,,-33.98938667,151.2322067,-33.9893866667 151.232206667,51
2,g1_a2_t3,537,2013-12-17T08:21:36+0100,1641,B00000590_21I558_20131217_082136,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_537.jpg,g1_a2_sml_537.jpg,,1,4014,2,1,0.051,-1.01,0.421,-0.137,-0.303,-0.003,63951,65535,57968,65535,27.6,2,-33.9894,151.23228,-33.98940 151.23228,0,39,1.34,18.78,37.6,0.2,22.1,1.99,1,1.25,1.875,1,1.25,81.182,-89.41,257.16,0,,-33.98934667,151.2323,-33.9893466667 151.2323,29
2,g1_a2_t3,539,2013-12-17T08:22:01+0100,1666,B00000592_21I558_20131217_082201,https://googledrive.com/host/0ByZPttHNHiZ0aWFpc0tKUmdzdUU/g1_a2_sml_539.jpg,g1_a2_sml_539.jpg,,1,4014,2,1,0.007,-1.018,-0.095,0.131,-0.297,-0.204,44127,50956,38002,65535,27.6,2,-33.98918,151.23243,-33.98918 151.23243,0,90,0.74,7.38,39.6,0.5,18.8,1.96,1,1.25,1.906,1,1.094,75.086,-92.12,33.192,0,,-33.98918,151.23243,-33.98918 151.23243,90
3,g1_observer,1,,20,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/zorica_20140523-20140523_8573.jpeg,zorica_20140523-20140523_8573.jpeg,,1,,,,,,,,,,,,,,,,-33.989256,151.232349,-33.989256 151.232349,,90,,,,,,,,,,,,,,,,,-33.989256,151.232349,-33.989256 151.232349,90
3,g1_observer,2,,30,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/zorica_20140523-20140523_8574.jpeg,zorica_20140523-20140523_8574.jpeg,,1,,,,,,,,,,,,,,,,-33.989117,151.23243,-33.989117 151.23243,,0,,,,,,,,,,,,,,,,,-33.989117,151.23243,-33.989117 151.23243,0
3,g1_observer,3,,40,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/zorica_20140523-20140523_8575.jpeg,zorica_20140523-20140523_8575.jpeg,,1,,,,,,,,,,,,,,,,-33.989109,151.232355,-33.989109 151.232355,,0,,,,,,,,,,,,,,,,,-33.989109,151.232355,-33.989109 151.232355,0
3,g1_observer,4,,50,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/zorica_20140523-20140523_8586.jpeg,zorica_20140523-20140523_8586.jpeg,,1,,,,,,,,,,,,,,,,-33.98918,151.232377,-33.98918 151.232377,,0,,,,,,,,,,,,,,,,,-33.98918,151.232377,-33.98918 151.232377,0
3,g1_observer,5,,60,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/zorica_20140523-20140523_8595.jpeg,zorica_20140523-20140523_8595.jpeg,,1,,,,,,,,,,,,,,,,-33.989057,151.232419,-33.989057 151.232419,,120,,,,,,,,,,,,,,,,,-33.989057,151.232419,-33.989057 151.232419,120
3,g1_observer,6,,70,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/zorica_20140523-20140523_8597.jpeg,zorica_20140523-20140523_8597.jpeg,,1,,,,,,,,,,,,,,,,-33.989102,151.232433,-33.989102 151.232433,,120,,,,,,,,,,,,,,,,,-33.989102,151.232433,-33.989102 151.232433,120
3,g1_observer,7,,80,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/zorica_20140523-20140523_8601.jpeg,zorica_20140523-20140523_8601.jpeg,,1,,,,,,,,,,,,,,,,-33.989197,151.232333,-33.989197 151.232333,,0,,,,,,,,,,,,,,,,,-33.989197,151.232333,-33.989197 151.232333,0
3,g1_observer,8,,90,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/zorica_20140523-20140523_8609.jpeg,zorica_20140523-20140523_8609.jpeg,,1,,,,,,,,,,,,,,,,-33.987558,151.231187,-33.987558 151.231187,,300,,,,,,,,,,,,,,,,,-33.987558,151.231187,-33.987558 151.231187,300
3,g1_observer,9,2013-12-17T06:05:10+0100,100,B00000165_21I5AW_20131217_060509,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_104.jpg,g1_a4_sml_104.jpg,,1,4014,2,1,0.124,-0.825,-0.026,0.186,-0.338,0.039,65535,65535,61994,65535,-3,2,-33.987971,151.230908,-33.987971 151.230908,,270,,,,0.5,11.31,1.92,1,1.25,1.531,1,1.158,105.63,-81.01,140.81,0,,-33.987971,151.230908,-33.987971 151.230908,270
3,g1_observer,10,2013-12-17T06:08:13+0100,110,B00000185_21I5AW_20131217_060812,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_124.jpg,g1_a4_sml_124.jpg,,1,4014,2,1,0.319,-0.955,0.051,0.215,-0.304,0.151,65535,65535,65535,65535,26.9,2,-33.988979,151.231072,-33.988979 151.231072,,220,,,,0.7,8.73,1.91,1,1.25,1.688,1,1.064,84.371,-70.58,164.68,0,,-33.988979,151.231072,-33.988979 151.231072,220
3,g1_observer,11,2013-12-17T06:08:37+0100,120,B00000187_21I5AW_20131217_060836,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_126.jpg,g1_a4_sml_126.jpg,,1,4014,2,1,0.067,-1.278,0.131,-0.043,-0.373,-0.112,65535,65535,65065,65535,53.9,2,-33.98899,151.231541,-33.98899 151.231541,,45,,,,0.3,16.6,1.78,1,1.25,1.719,1,1.189,88.449,-75.86,273.27,0,,-33.98899,151.231541,-33.98899 151.231541,45
3,g1_observer,12,2013-12-17T06:08:45+0100,130,B00000188_21I5AW_20131217_060844,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_127.jpg,g1_a4_sml_127.jpg,,1,4014,2,1,0.331,-1.157,-0.003,-0.09,-0.401,0.015,57756,65535,47693,65535,53.9,2,-33.988986,151.230108,-33.988986 151.230108,,330,,,,0.2,15.34,1.74,1,1.25,1.719,1,1.096,86.382,-72.79,262.09,0,,-33.988986,151.230108,-33.988986 151.230108,330
3,g1_observer,13,2013-12-17T06:09:10+0100,140,B00000191_21I5AW_20131217_060909,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_130.jpg,g1_a4_sml_130.jpg,,1,4014,2,1,0.425,-0.984,-0.168,-0.05,-0.403,0.062,47489,54400,41716,65535,30.6,2,-33.98899,151.230175,-33.98899 151.230175,,270,,,,0.1,13.17,1.73,1,1.25,1.656,1,1.158,92.081,-70.13,248.82,0,,-33.98899,151.230175,-33.98899 151.230175,270
3,g1_observer,14,2013-12-17T06:43:44+0100,150,B00000402_21I5AW_20131217_064343,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_341.jpg,g1_a4_sml_341.jpg,,1,4014,2,1,0.26,-0.772,-0.017,-0.067,-0.348,0.209,54838,64261,49242,65535,45.6,0,-33.987759,151.231409,-33.987759 151.231409,,270,,,,0,0,0,0,0,3,1.25,1.5,1,1.25,70.516,-88.64,187.65,-33.987759,151.231409,-33.987759 151.231409,270
3,g1_observer,15,,160,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_273.jpg,g1_a4_sml_273.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.989141,151.232349,-33.989141 151.232349,,0,,,,,,,,,,,,,,,,,-33.989141,151.232349,-33.989141 151.232349,0
3,g1_observer,16,,170,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_285.jpg,g1_a4_sml_285.jpg,,1,4014,,,,,,,,,,,,,,,-33.989036,151.232148,-33.989036 151.232148,,300,,,,,,,,,,,,,,,,,-33.989036,151.232148,-33.989036 151.232148,300
3,g1_observer,17,,180,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_295.jpg,g1_a4_sml_295.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.988619,151.231299,-33.988619 151.231299,,220,,,,,,,,,,,,,,,,,-33.988619,151.231299,-33.988619 151.231299,220
3,g1_observer,18,,190,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_321.jpg,g1_a4_sml_321.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.98883,151.23146,-33.98883 151.23146,,220,,,,,,,,,,,,,,,,,-33.98883,151.23146,-33.98883 151.23146,220
3,g1_observer,19,,200,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_336.jpg,g1_a4_sml_336.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987633,151.231413,-33.987633 151.231413,,270,,,,,,,,,,,,,,,,,-33.987633,151.231413,-33.987633 151.231413,270
3,g1_observer,20,,210,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_344.jpg,g1_a4_sml_344.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987677,151.231487,-33.987677 151.231487,,270,,,,,,,,,,,,,,,,,-33.987677,151.231487,-33.987677 151.231487,270
3,g1_observer,21,,220,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_352.jpg,g1_a4_sml_352.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987571,151.231423,-33.987571 151.231423,,300,,,,,,,,,,,,,,,,,-33.987571,151.231423,-33.987571 151.231423,300
3,g1_observer,22,,230,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_362.jpg,g1_a4_sml_362.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987562,151.231305,-33.987562 151.231305,,270,,,,,,,,,,,,,,,,,-33.987562,151.231305,-33.987562 151.231305,270
3,g1_observer,23,,240,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_366.jpg,g1_a4_sml_366.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987469,151.231249,-33.987469 151.231249,,180,,,,,,,,,,,,,,,,,-33.987469,151.231249,-33.987469 151.231249,180
3,g1_observer,24,,250,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_369.jpg,g1_a4_sml_369.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987398,151.231326,-33.987398 151.231326,,290,,,,,,,,,,,,,,,,,-33.987398,151.231326,-33.987398 151.231326,290
3,g1_observer,25,,260,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_375.jpg,g1_a4_sml_375.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.98746,151.23128,-33.98746 151.23128,,90,,,,,,,,,,,,,,,,,-33.98746,151.23128,-33.98746 151.23128,90
3,g1_observer,26,,270,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_379.jpg,g1_a4_sml_379.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987511,151.231226,-33.987511 151.231226,,220,,,,,,,,,,,,,,,,,-33.987511,151.231226,-33.987511 151.231226,220
3,g1_observer,27,,280,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_380.jpg,g1_a4_sml_380.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987527,151.231236,-33.987527 151.231236,,210,,,,,,,,,,,,,,,,,-33.987527,151.231236,-33.987527 151.231236,210
3,g1_observer,28,,290,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_386.jpg,g1_a4_sml_386.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987505,151.231305,-33.987505 151.231305,,180,,,,,,,,,,,,,,,,,-33.987505,151.231305,-33.987505 151.231305,180
3,g1_observer,29,,300,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_387.jpg,g1_a4_sml_387.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987491,151.231354,-33.987491 151.231354,,270,,,,,,,,,,,,,,,,,-33.987491,151.231354,-33.987491 151.231354,270
3,g1_observer,30,,310,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_392.jpg,g1_a4_sml_392.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987398,151.231332,-33.987398 151.231332,,0,,,,,,,,,,,,,,,,,-33.987398,151.231332,-33.987398 151.231332,0
3,g1_observer,31,,320,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_432.jpg,g1_a4_sml_432.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.987775,151.231367,-33.987775 151.231367,,270,,,,,,,,,,,,,,,,,-33.987775,151.231367,-33.987775 151.231367,270
3,g1_observer,32,,330,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_492.jpg,g1_a4_sml_492.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.988891,151.230289,-33.988891 151.230289,,200,,,,,,,,,,,,,,,,,-33.988891,151.230289,-33.988891 151.230289,200
3,g1_observer,33,,340,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_496.jpg,g1_a4_sml_496.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.988786,151.230253,-33.988786 151.230253,,200,,,,,,,,,,,,,,,,,-33.988786,151.230253,-33.988786 151.230253,200
3,g1_observer,34,,350,,https://googledrive.com/host/0ByZPttHNHiZ0X0c0Q05pby1qQ0E/g1_a4_sml_516.jpg,g1_a4_sml_516.jpg,,1,4014,2,1,,,,,,,,,,,,,-33.989135,151.231197,-33.989135 151.231197,,30,,,,,,,,,,,,,,,,,-33.989135,151.231197,-33.989135 151.231197,30
